G000223395	0.580348636	species	FN	62127
G000223395	0.580348636	species	FP	4540
G000223395	0.580348636	genus	FN	61796
G000223395	0.580348636	genus	FP	4871
G000223395	0.580348636	family	FN	61571
G000223395	0.580348636	family	FP	3564
G000223395	0.580348636	family	TP	1532
G000223395	0.580348636	order	FN	61326
G000223395	0.580348636	order	FP	3086
G000223395	0.580348636	order	TP	2255
G000223395	0.580348636	class	FN	60857
G000223395	0.580348636	class	FP	2235
G000223395	0.580348636	class	TP	3575
G000223395	0.580348636	phylum	FN	60616
G000223395	0.580348636	phylum	FP	2474
G000223395	0.580348636	phylum	TP	3577
G000223395	0.580348636	superkingdom	FN	59948
G000223395	0.580348636	superkingdom	FP	2050
G000223395	0.580348636	superkingdom	TP	4669
G001729285	0.079189925	species	FP	54162
G001729285	0.079189925	species	FN	12505
G001729285	0.079189925	genus	TP	53523
G001729285	0.079189925	genus	FN	12095
G001729285	0.079189925	genus	FP	1049
G001729285	0.079189925	family	TP	53762
G001729285	0.079189925	family	FN	11951
G001729285	0.079189925	family	FP	954
G001729285	0.079189925	order	TP	53762
G001729285	0.079189925	order	FN	11910
G001729285	0.079189925	order	FP	995
G001729285	0.079189925	class	TP	53762
G001729285	0.079189925	class	FN	11882
G001729285	0.079189925	class	FP	1023
G001729285	0.079189925	phylum	TP	53995
G001729285	0.079189925	phylum	FN	11744
G001729285	0.079189925	phylum	FP	928
G001729285	0.079189925	superkingdom	TP	54011
G001729285	0.079189925	superkingdom	FN	11352
G001729285	0.079189925	superkingdom	FP	1304
G000495715	0.051440274	species	FN	51931
G000495715	0.051440274	species	FP	14736
G000495715	0.051440274	genus	TP	64610
G000495715	0.051440274	genus	FN	1779
G000495715	0.051440274	genus	FP	278
G000495715	0.051440274	family	TP	64610
G000495715	0.051440274	family	FN	1771
G000495715	0.051440274	family	FP	286
G000495715	0.051440274	order	TP	64610
G000495715	0.051440274	order	FN	1771
G000495715	0.051440274	order	FP	286
G000495715	0.051440274	class	TP	64885
G000495715	0.051440274	class	FN	1664
G000495715	0.051440274	class	FP	118
G000495715	0.051440274	phylum	TP	64885
G000495715	0.051440274	phylum	FN	1656
G000495715	0.051440274	phylum	FP	126
G000495715	0.051440274	superkingdom	TP	64934
